,id,Resource Name,Launch URL,Launch URL Languge,Organisation Name,Launch URL Date,Resources Offered,Access Method,Operating Hours,Freeform Address,Postcode,State/WP,City,GPS Plus Code,Contact Method(s),Contact Number(s),Latest Social Media Post URL,Latest Social Media Post Date,Imported by User,Info Source,Import Batch Name,Import Date,GPS Latitude,GPS Longitude,Resource End Date,Contact Name,Religious,Any Other Limits?,Access Method Other,Donations Bank Info,Donations Accepted,Freeform Notes Misc,Resource Freeform Notes,Other Contact Details,Contact Freeform Info,Must Contact First,Quantity Limits,Other Limits Details,Unique Identifier(RL),Import Status,Covers Area?,Donations Accepted Other,Estimated Supply Levels,Launch Freeform Text,Government Funded,Inactive?,Resources Offered Other,Launch URL Language Other,createdTime
354,recm64eWCMz3NJcXG,"Food Bank @ Jauhariah Mosque, Seri Iskandar",https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,"Taman Gemilang, Bandar Seri Iskandar, Bota",32600.0,Perak,Bandar Seri Iskandar,"9X72+HQ Bota, Perak",['Call'],05-2084000 (Head Office of Zakat Perak-MAIPk),https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T13:17:30.000Z,4.3639375,100.9519375,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month, Only for Muslims,,,,,,,True,,,,2021-07-13T13:17:30.000Z
355,recpCxdPBQEkgMFap,Gerobok Rezeki by Surai Al-Ikhlas,https://m.facebook.com/story.php?story_fbid=3116829798441832&id=635192373272266,,Gerobok Rezeki,,,,,Saujana Rawang,,Selangor,Rawang,,,,,,Viberblue,,Initial Import,2021-07-13T13:22:59.000Z,,,,,,,,,,,,,,,,,ImportRL95,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T13:22:59.000Z
356,recc97ejviLo5CeW2,"Food Bank @ 𝗠𝗮𝗷𝗶𝗱 𝗝𝗮𝗺𝗲𝗸 𝗦𝘂𝗻𝗴𝗮𝗶 𝗠𝗮𝗻𝗴𝗸𝘂𝗸, Kampung Gajah",https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,"Kota Setia, Kampung Gajah",36800.0,Perak,Kampung Gajah,"2VC9+CQ Kampung Gajah, Perak",['Call'], 05-2084000 (Head Office of Zakat Perak-MAIPk),https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T13:23:59.000Z,4.0210625,100.8694375,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True, Only 30 pax food boxes per mosque available for every month,Only for Muslims,,,,,,,True,,,,2021-07-13T13:23:59.000Z
357,recnp0wbp0AstPOOq,Food Bank @ Masjid An-Nawawi Baharu Pengkalan, https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],0500-2100,Pantai Remis,34900.0,Perak,Manjung,"FJJP+4W Pantai Remis, Perak",['Call'], 05-2084000 (Head Office of Zakat Perak-MAIPk),https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T13:31:20.000Z,4.4803125,100.6373125,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True, Only 30 pax food boxes per mosque available for every month,Only for Muslims,,,,,,,True,,,,2021-07-13T13:31:20.000Z
358,recZuYsB8v6XIaBpj,Food Bank @ Masjid Al-Muhajirin ,https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'], Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,"Off Lebuh Paduka, Felcra Seberang Perak Ulu Dedap",36000.0,Perak,Teluk Intan,"3WQV+R3 Teluk Intan, Perak",['Call'],"05-2084000 (Head Office of Zakat Perak-MAIPk), 012-5705513 (Direct to Mosque)", https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T13:41:23.000Z,4.0895624999999995,100.9426875,,,Muslim,"['ID/Photo Required', 'Registration Required']",,,,,Only for Muslims,,,True, Only 30 pax food boxes per mosque available for every month,Only for Muslims,,,,,,,True,,,,2021-07-13T13:41:23.000Z
359,reccZGTxA6ahvR9LE,Food Bank @ Masjid Al-Aula Bagan Datuk Perak, https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,Masjid Al-Aula Bagan Datuk Perak,36400.0,Perak,Hutan Melintang,"VWWH+8V Hutan Melintang, Perak",['Call'], 05-2084000 (Head Office of Zakat Perak-MAIPk), https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T13:49:47.000Z,3.8958125,100.9296875,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,, Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month, Only for Muslims,,,,,,,True,,,,2021-07-13T13:49:47.000Z
360,recMAshaShsxbmT2i,Food bank @ Masjid Al-Hadhari, https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,"Jalan Besar, Kampung Padang Rengas,  Padang Rengas, Perak",33700.0,Perak,Kuala Kangsar ,"QRGV+FG Padang Rengas, Perak",['Call'],"05-2084000 (Head Office of Zakat Perak-MAIPk), 012-5187718 (Direct to Mosque)",https://www.facebook.com/ZakatPerakMAIPk/posts/306874894002944,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T14:39:05.000Z,4.7761875,100.8438125,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month,Only for Muslims,,,,,,,True,,,,2021-07-13T14:39:05.000Z
361,recx5zvPQkOz0vjqJ,Food Bank @ Masjid Ubudiah Kampung Sumpitan,https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,"Desa Ibol, Kampung Sumpitan",33420.0,Perak,Lenggong,"5X5V+VQ Lenggong, Perak",['Call']," 05-2084000 (Head Office of Zakat Perak-MAIPk), 013-4415623 (Direct to Mosque)",https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T16:16:40.000Z,5.1596875,100.9944375,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,, Only for Muslims,,,True, Only 30 pax food boxes per mosque available for every month, Only for Muslims,,,,,,,True,,,,2021-07-13T16:16:40.000Z
362,recyYhF5flwysK3Le,Food Bank @ Masjid AL-Ridzuaniah, https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,Jalan Kampung Bongor X Jalan Utama,33300.0,Perak,Gerik,"F5XQ+X7 Gerik, Perak",['Call'],05-2084000 (Head Office of Zakat Perak-MAIPk),https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T16:20:31.000Z,5.4999375,101.1881875,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,, Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month, Only for Muslims,,,,,,,True,,,,2021-07-13T16:20:31.000Z
363,recD01hvkr63hfSfn,Food Bank @ Masjid Klian Intan, https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,Jalan Tasek,33100.0,Perak,Pengkalan Hulu,"PX4W+37 Pengkalan Hulu, Perak",['Call']," 05-2084000 (Head Office of Zakat Perak-MAIPk), 04-4778355 (Direct to Mosque)",https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T16:28:06.000Z,5.7051875,100.9956875,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,, Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month, Only for Muslims,,,,,,,True,,,,2021-07-13T16:28:06.000Z
364,recqayQGnu4c1uyIv,Food Bank @ Masjid Jamek Pekan Kuala Kurau,https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,Jalan Besar,34350.0,Perak,Parit ,"2C9M+C5 Bagan Serai, Perak",['Call'],05-2084000 (Head Office of Zakat Perak-MAIPk), https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T16:30:16.000Z,5.0185625,100.4329375,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month,Only for Muslims,,,,,,,True,,,,2021-07-13T16:30:16.000Z
365,recugm95EXr9pswM7,Food Bank @ Masjid Jamek Bukit Merah, https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,"A111, Kampung Masjid",34400.0,Perak,Bagan Serai,"3M22+CP Bagan Serai, Perak",['Call'],05-2084000 (Head Office of Zakat Perak-MAIPk),https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T16:35:44.000Z,5.0510625,100.6518125,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True,Only 30 pax food boxes per mosque available for every month,Only for Muslims,,,,,,,True,,,,2021-07-13T16:35:44.000Z
366,rectuL54z3zruGxnv,Food Bank @ Masjid Al-Ahmadi ,https://www.facebook.com/ZakatPerakMAIPk/posts/3056822384555430,['Malay'],Zakat Perak-MAIPk,2021-06-24,"['General Supplies', 'Supply Packs']",['Arrange Pickup'],?,"LOT 4518, KAMPUNG CHANGKAT IBUL, Kampung Changkat Ibol",34850.0,Perak,Taiping,"QP6R+49 Changkat Jering, Perak",['Call'],05-2084000 (Head Office of Zakat Perak-MAIPk),https://www.facebook.com/ZakatPerakMAIPk/posts/3068748940029441,2021-07-09,Viberblue,Social Media Post,Initial Import,2021-07-13T16:38:14.000Z,4.7603124999999995,100.7409375,,,Muslim,"['Registration Required', 'ID/Photo Required']",,,,,Only for Muslims,,,True, Only 30 pax food boxes per mosque available for every month,Only for Muslims,,,,,,,True,,,,2021-07-13T16:38:14.000Z
367,recw8RSOwg1ToJWUo,ahbaorestaurant 阿宝美食阁,https://www.facebook.com/ahbaorestaurant/posts/302604844884022,['Mandarin'],ahbaorestaurant,2021-07-07,['General Supplies'],['Self-Service'],Mon-Sat 7am-9pm,"No 2(GF), Jln Kempas Utama 2/5, Taman Kempas Utama, 81300 Johor Bahru, Johor",81300.0,,Johor Bahru,"GPW4+V7 Johor Bahru, Johor","['WhatsApp', 'FB Message', 'Call']","0178279085, 01156865784",https://www.facebook.com/ahbaorestaurant/posts/302604844884022,2021-07-07,vinnfier,Social Media Post,Initial Import,2021-07-13T15:38:59.000Z,1.5471875,103.7056875,,Paul Lim,,['Packs per person'],,,"['Dry Goods', 'Funding']",,,ahbao5506407@hotmail.com,,,3items/per family,3 packs per family,,,,,,,,,,,2021-07-13T15:38:59.000Z
368,recJOA8GwR0eh2Zaq,88luckkopitiam 88旺茶餐室,https://www.facebook.com/88luckkopitiam/posts/3048444715367994,"['English', 'Mandarin']",88luckkopitiam 88旺茶餐室,2021-07-12,['General Supplies'],['Self-Service'],"9am-2pm, Mon-Sun","37, Jalan Delima 39, Taman Delima, 86000 Kluang, Johor",86000.0,Johor,Kluang,"2844+59 Kluang, Johor",['Call'],016-719 8193,"July 12, 2021",2021-07-12,vinnfier,Social Media Post,Initial Import,2021-07-13T15:59:15.000Z,2.0054375,103.3059375,,,,,,,"['Dry Goods', 'Funding']",,"Dry foods, limited offer",,mandarin speaker,,1-3 items per individual,,,,,,,,,,,,2021-07-13T15:59:15.000Z
369,recu89dfMFZWNHdSg,BamboolandHQ 翠竹园海鲜饭馆-总行 ,https://www.facebook.com/BamboolandHQ/posts/4487740081249993,['Mandarin'],BamboolandHQ 翠竹园海鲜饭馆-总行,2021-07-06,['General Supplies'],['Self-Service'],"Mon-Sun, 3.30pm onwards","5229＆5229A, Jalan Matahari, Bandar Indahpura, 81000 Kulai, Johor",81000.0,Johor,Kulai,"JJX2+M8 Kulai, Johor","['Call', 'WhatsApp']","07-663 1198, 010-2283861, 012-7580090","July 6, 2021",2021-07-06,vinnfier,Social Media Post,Initial Import,2021-07-13T16:10:03.000Z,1.6491875,103.6008125,,,,,,,"['Dry Goods', 'Funding']","Limited stock, while stock last",,,converse in mandarin,,3 items/person,,,,,,,,,,,,2021-07-13T16:10:03.000Z
370,recjuER2vzy9Rmmt1,猴呀茶吧 hoya garden tea,https://www.facebook.com/permalink.php?story_fbid=297389925503699&id=101179215124772,['Mandarin'],猴呀茶吧 hoya garden tea,2021-07-12,['General Supplies'],['Self-Service'],"11am-11pm, Mon-Sun","Ground Floor, 8, Jalan Anggerik 1, Taman Kulai Utama, 81000 Kulai, Johor",81000.0,Johor,Kulai,"MH8V+4C Kulai, Johor",['Call'],012-768 2229,"July 12, 2021",2021-07-12,vinnfier,Social Media Post,Initial Import,2021-07-13T16:15:18.000Z,1.6653125,103.5935625,,,,['One-Off Offer'],,,,,,,Converse in mandarin,,,limited stocks,,,,,,,,,,,2021-07-13T16:15:18.000Z
371,recwJ06QCIi7aeXL8,manjiaxiang 满佳香佛具神料专卖店,https://www.facebook.com/manjiaxiang/posts/1595160984011052,['Mandarin'],manjiaxiang 满佳香佛具神料专卖店,2021-07-02,['General Supplies'],['Self-Service'],Monday-Sun 9am-8pm,"No.77, jalan kenanga 29 /7 bandar indahpura 81000",81000.0,Johor,Kulai,"JJV9+6P Kulai, Johor",['Call'],012-386 3886,"July 2, 2021",2021-07-02,vinnfier,Social Media Post,Initial Import,2021-07-13T16:22:30.000Z,1.6430625,103.6193125,,,Buddhist,['Packs per person'],,,"['Dry Goods', 'Funding']",,,,converse in mandarin,,1-2 items/person,very limited,,,,,,,,,,,2021-07-13T16:22:30.000Z
372,recn0S9jUqxOlcjfp,Gerobok Rezeki by Radiah Othman Id and friends,https://www.facebook.com/story.php?story_fbid=1219272465190336&id=100013227813046,['Malay'],N/A,2021-06-24,['General Supplies'],['Self-Service'],24hr ,Kiara Nusa Damai,81700.0,Johor,Taman Scientex & Pasir Gudang,6PH5FWW4+VW,['WhatsApp'],"Pn Radiah(Id) - 019 7239049, Pn Liza- 0137300467",,,weecious,Social Media Post,Initial Import,2021-07-12T15:38:53.000Z,1.4971875,103.9073125,,"Pn Radiah (Id), Pn Liza",Muslim,,,,"['Dry Goods', 'Funding', 'Other']",,,,,,NA,,,,True,Detergent,,,,,,,2021-07-12T15:38:53.000Z
373,rechPx2Yua5TdK3Xy,Food bank at Batter Sweet Bakery,https://www.facebook.com/story.php?story_fbid=770969510248003&id=132802234064737,['Mandarin'],Batter Sweet Bakery,2021-07-01,['General Supplies'],['Self-Service'],,"No 46, Lorong Hidayat 5, Taman Hidayat",81500.0,Johor,Pekan Nenas,6PH5GG69+FHR,"['FB Message', 'WhatsApp']",011-72808620,https://www.facebook.com/story.php?story_fbid=770969510248003&id=132802234064737,2021-07-01,weecious,Social Media Post,Initial Import,2021-07-12T16:11:57.000Z,1.5112375,103.5188906,,,,,,,['Dry Goods'],,,https://www.facebook.com/Batter-Sweet-Bakery-132802234064737/?ref=page_internal,,,,,,,True,,,,,,,,2021-07-12T16:11:57.000Z
374,rec4lrPYrdzy2He2j,Food Bank by SMT Frozen Food & Snack,https://www.facebook.com/story.php?story_fbid=784180258942514&id=291403821553496,['Mandarin'],SMT Frozen Food & Snack,2021-07-01,['Supply Packs'],['Self-Service'],"Wednesday & Saturday, 9:30am-7:45pm","No 56, Jalan Emas 3, Pusat Perniagaan Kota Emas",82000.0,Johor,Pontian,"F9HX+CX Pontian District, Johor",['WhatsApp'],"03-29359935, 014-3553392, 011-63996482, 011-63994236",https://www.facebook.com/smtfrozen88/posts/785897875437419,2021-07-04,weecious,Social Media Post,Initial Import,2021-07-12T16:42:06.000Z,1.4785625,103.3999375,,,,['Non-Halal'],,,"['Dry Goods', 'Funding']",,,,,,,Shop sells pork; no mention what sort of lunch boxes offered,,,True,,,,,,,,2021-07-12T16:42:06.000Z
375,recyPJy8Xwe6FGFMm,Gerobok Rezeki Pak Ajis Mak Ram,https://www.facebook.com/photo?fbid=10158381914491478&set=a.10158379320476478,['Malay'],N/A,2021-06-30,['General Supplies'],['Self-Service'],,"1, LorongSulaiman, Kampung Dalam",82000.0,Johor,Pontian,,['FB Message'],,https://www.facebook.com/photo?fbid=10158381914491478&set=a.10158379320476478,2021-06-30,weecious,Social Media Post,Initial Import,2021-07-12T16:57:52.000Z,,,,https://www.facebook.com/man.nong,Muslim,,,,['Funding'],,,,,,,,,,True,,,,,,,,2021-07-12T16:57:52.000Z
376,recfKy3CBzdxv3DUD,Otherwise Cafe Food Bank,https://www.facebook.com/otherwisecafe/posts/3929402300516182,"['Mandarin', 'English', 'Malay']",Otherwise Cafe x The Other Love Foundation,2021-07-08,['General Supplies'],['Self-Service'],Mon-Sun 10am-7am ,"Ground Floor, No 6, Jalan SS 4d/14, SS 4",47301.0,Selangor,Petaling Jaya,"4H6X+72 Petaling Jaya, Selangor","['Call', 'FB Message']",03-7494 3835,https://www.facebook.com/otherwisecafe/posts/3935134789942933,2021-07-10,weecious,Social Media Post,Initial Import,2021-07-13T04:53:48.000Z,3.1106875,101.5975625,,,,,,,"['Dry Goods', 'Other']",,,https://www.facebook.com/otherwisecafe/?ref=page_internal,,,,,,,True,"Sanitary items, baby diapers, toiletries, cleaning product, wipes, disinfectants, masks",1.0,,,,,,2021-07-13T04:53:48.000Z
377,recalybKfCwdZZlmC,Food Bank Yayasan Kedai Aneka Kerepek,https://www.facebook.com/story.php?story_fbid=4150611921628680&id=100000397406272,['Malay'],Yayasan Kedai Aneka Kerepek,2021-06-26,['General Supplies'],['Self-Service'],Mon-Sun 9am-7pm,"21, Jalan Bistari 4/8, Taman Yayasan, ",85000.0,Johor,Segamat,"GQXV+X6 Segamat District, Johor",['Call'],011-11667172,https://www.facebook.com/faidullah.ruzali/posts/4186095354747003,2021-07-09,weecious,Social Media Post,Initial Import,2021-07-13T05:36:45.000Z,2.5499375,102.7930625,,,,,,,['Dry Goods'],,,,,,,,,,True,,0.8,,,,,,2021-07-13T05:36:45.000Z
378,recwi2R2Ac6QL81kr,Masjid Puncak Alam Food Aid,https://www.facebook.com/photo?fbid=10158380305956478&set=a.10158379320476478,['Malay'],Food aid by Masjid Puncak Alam,2021-06-28,['General Supplies'],['Self-Service'],"Mon-Fri 9am-12:30pm, 2:30pm-5pm","Persiaran Puncak Alam 1, Bandar Puncak Alam",42300.0,Selangor,Bandar Puncak Alam,"6CMG+JM Bandar Puncak Alam, Selangor",,011-56564347 Information Hotline,https://www.facebook.com/photo?fbid=10158380305956478&set=a.10158379320476478,2021-06-28,weecious,Social Media Post,Initial Import,2021-07-13T15:42:03.000Z,3.2340625,101.4266875,,,Muslim,['ID/Photo Required'],,,"['Dry Goods', 'Funding']",,,,,,,Bring NRIC for record purposes,,,,,,,,,,,2021-07-13T15:42:03.000Z
379,recUCjrF8xyL2M4iT,Tabung Infaq Makanan di Surau al-Muhajirin,https://www.facebook.com/story.php?story_fbid=4326194590758991&id=221741424537682,['Malay'],Surau al-Muhajirin,2021-06-29,['General Supplies'],['Self-Service'],,"Jalan P9g1, Presint 9, ",62250.0,Putrajaya,Putrajaya,WMWM+PF Putrajaya,,,https://www.facebook.com/story.php?story_fbid=4326194590758991&id=221741424537682,,weecious,Social Media Post,Initial Import,2021-07-13T15:48:38.000Z,2.9468125,101.6836875,,,Muslim,,,,['Dry Goods'],,,,,,,,,,True,,,,,,,,2021-07-13T15:48:38.000Z
380,recn3ek4yeVA74jxC,Food bank by Sarah's Family,https://twitter.com/MegatAD/status/1410263331537969159,['Malay'],N/A,2021-06-30,['General Supplies'],"['Home Delivery', 'Arrange Pickup']",,,,Kuala Lumpur,Wangsa Maju,,['Twitter DM'],,https://twitter.com/srhjamal/status/1410575543121022980,2021-07-01,weecious,Social Media Post,Initial Import,2021-07-13T16:10:05.000Z,,,,Sarah Jamaluddin,,,,,['Dry Goods'],,,https://twitter.com/srhjamal,,True,,,,,,,,,,,,,2021-07-13T16:10:05.000Z
381,recXvsUB7TywUiiCd,Rainy Corner 雨鄉•咖啡 Food Bank,https://www.facebook.com/photo/?fbid=10208759585663697&set=a.1401110244483&__cft__[0]=AZW3YZKFHowQKxYmXufcIy3R2Z1cnUAJXEoPZi9h8JSMliuqkLFapVaviTcsRuKja_upzUaRpnb_6cL5In1c24v1N479gofBUeAjt1sBHER1z4HigZHNRkMH2eR9ID8EDZ_XBSfK-zBiR12KOk6wBgp8qA057bng-dQ21ZI61C4SCg&__tn__=EH-y-R,"['Mandarin', 'English', 'Malay']",Business Owner,2021-07-02,['Other'],['Other'],Wed-Mon 10am-10pm,"31, Jalan Maharajalela",34000.0,Perak,Taiping,"VP2W+75 Taiping, Perak, Malaysia",['WhatsApp'],+60 18-202 7168,https://www.facebook.com/photo/?fbid=10208759585663697&set=a.1401110244483,2021-07-02,yiheng,Social Media Post,Sambal SOS,2021-07-13T22:02:25.000Z,4.850687499999999,100.7454375,,,,,Not known,,,,,,The number given is a WhatsApp business account,True,,,,,,,,,,,Not known,,2021-07-13T22:02:25.000Z
382,recaWE7zwAXP4Lj8I,Common Ground Cafe Foodbank,https://www.facebook.com/commongroundcafe.cgc/posts/532549781423986?__cft__[0]=AZWkfwstSzmzLV-ugJBHAipMcGisLkBhPnPmIRW7Tsfwc_RRE7bhUQ0RodEqofUmZ1efv1UkJ-5-HIbh_kpLLqOzT9Q7MbG2TuYLeI6PPfcAyesBomsQgKeJtNghjaGkzy_fuiqse2HHQtJ-SzWe489C&__tn__=%2CO%2CP-R,['English'],Business Owner,2021-07-03,['General Supplies'],['Self-Service'],Thurs-Tues 10am-8pm,"No. 123, 2, Jalan Anggun City 1, Pusat Komersial Anggun City",48000.0,Selangor,Rawang,"8G9P+3W Rawang, Selangor, Malaysia","['FB Message', 'Instagram DM', 'Email']",,https://www.facebook.com/commongroundcafe.cgc/posts/535751167770514?__cft__[0]=AZWBet3lMrTnpz9YxxylwQxXpDFjmqisdZ87HbfxzMrLEd3LBr4Aou60w57GZHIug-PAR0dATe6PJCv8En1_GUbIwmgXxfvkrdIJRBZS7MuBhNRlawLAVZNm6qYIL-bs-OuGfWZYQ9JMgdQ5GBeRB0B_&__tn__=%2CO%2CP-R,2021-07-08,yiheng,Social Media Post,Sambal SOS,2021-07-13T22:43:54.000Z,3.3176875,101.5373125,,,,,,,['Dry Goods'],,,https://www.facebook.com/commongroundcafe.cgc,,,,,,,,,0.1,,,,,,2021-07-13T22:43:54.000Z
383,recJQztkdnaj39tJh,Kelana Jaya - Ara Damansara Foodbank,https://www.facebook.com/permalink.php?story_fbid=2650761171897506&id=100008909472300&__cft__[0]=AZUv1QBPkrmDAS7V8-CWm8rGRdR8CnwT0h9fnlTaPkARQLyeNBMdT9Q-4iLrxkfQ0NpaGwTaQqr0I2wFn9FeQAeAsp-EEXrjZt0cLhzR990Wu-XuHnkoUAc9zdbnWaS5RCM&__tn__=%2CO%2CP-R,['English'],N/A,2021-07-11,"['General Supplies', 'Baby Supplies', 'Fresh Supplies']","['Home Delivery', 'Arrange Pickup', 'Self-Service']",?,"Based around Kelana Jaya - Ara Damansara, delivered to families in Lembah Subang PPR, Bangsar, Sunway, Petaling Jaya, Kampung Kayu Ara, Sungei Way and SS2.",,Selangor,,,['FB Message'],,https://www.facebook.com/permalink.php?story_fbid=2652357098404580&id=100008909472300&__cft__[0]=AZUJZ80b9JgLlOR9gu-baGdYLlYqlYJJvGoYko9Uw4HCYvVwZmT10x7EuggVPYQi3C_GbMbhfayyazx0aszvUsL1c-4qSmXPU_ghuY9MP5mwPMAUqR7WLslnWsOoGS-hbdA&__tn__=%2CO%2CP-R,2021-07-13,yiheng,Social Media Post,Sambal SOS,2021-07-13T23:04:17.000Z,,,,,,,,,"['Funding', 'Dry Goods', 'Fresh Goods']","This group distributes food and supplies to families but there is no contact listed on their Facebook page. They also regularly donate to other foodbanks and have apparently set up their own foodbanks in other areas.

See: https://www.facebook.com/permalink.php?story_fbid=2650761171897506&id=100008909472300&__cft__[0]=AZUv1QBPkrmDAS7V8-CWm8rGRdR8CnwT0h9fnlTaPkARQLyeNBMdT9Q-4iLrxkfQ0NpaGwTaQqr0I2wFn9FeQAeAsp-EEXrjZt0cLhzR990Wu-XuHnkoUAc9zdbnWaS5RCM&__tn__=%2CO%2CP-R",,https://www.facebook.com/profile.php?id=100008909472300,,,,,,,True,,1.0,,,,,,2021-07-13T23:04:17.000Z
384,recdAGx5GSi8OT4fe,Food bank at Siang huat Market,https://www.facebook.com/groups/703472207012955/permalink/774835299876645/,"['Malay', 'Mandarin', 'English']",N/A,2021-07-05,['General Supplies'],['Self-Service'],? 24h,"19-B, Jalan Kolam Air, Kampung Teroi",8000.0,Kedah,Sungai Petani,"MF4P+7Q Sungai Petani, Kedah",['IRL Only'],,https://www.facebook.com/groups/703472207012955/permalink/774835299876645/,2021-07-05,ztirk,Social Media Post,Initial Import,2021-07-12T14:04:03.000Z,5.6556875,100.4869375,,,,,,,"['Dry Goods', 'Fresh Goods']",minimarket / grocery store,,,,,,,,,,,,,,,,,2021-07-12T14:04:03.000Z
385,recoVzzvniAwJ1isF,Little Giraffe Story House 长颈鹿图书馆,https://www.facebook.com/MAMA-Mee-%E6%B3%B0%E5%9B%BD%E6%B5%B7%E9%B2%9C%E9%9D%A2-%E5%A4%9C%E5%AE%B5%E9%A3%9F%E5%A0%82-602419070220264/,['Mandarin'],MAMA Mee,2021-07-04,['General Supplies'],['Self-Service'],11am-6pm,"114, Jalan 15, Batu 11 Cheras",43200.0,Selangor,Cheras,"2QWC+QG Cheras, Selangor",,,https://www.facebook.com/MAMA-Mee-%E6%B3%B0%E5%9B%BD%E6%B5%B7%E9%B2%9C%E9%9D%A2-%E5%A4%9C%E5%AE%B5%E9%A3%9F%E5%A0%82-602419070220264/,2021-07-04,ztirk,Social Media Post,Initial Import,2021-07-12T14:18:16.000Z,3.0469375,101.7713125,,,,,,,"['Dry Goods', 'Fresh Goods']",part of MAMA Mee restaurant initiative,,,,,,,,,,,,,,,,,2021-07-12T14:18:16.000Z
